event_id,calculated_risk_score_ai,final_decision,decision_reason
EVT_14136,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14137,0.7,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14138,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14139,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14140,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14141,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14142,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14143,0.6,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14144,1.0,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14145,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14146,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14147,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14148,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14149,1.0,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14150,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14151,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14152,99.4,BLOCK,Critical AI risk (99/100). High probability of active compromise.
EVT_14153,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14154,1.3,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14155,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14156,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14157,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14158,3.9,ALLOW,Low AI risk (4/100). Request matches baseline behaviour.
EVT_14159,0.6,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14160,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14161,1.0,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14162,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14163,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14164,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14165,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14166,2.4,ALLOW,Low AI risk (2/100). Request matches baseline behaviour.
EVT_14167,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14168,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14169,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14170,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14171,1.1,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14172,0.7,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14173,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14174,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14175,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14176,99.8,BLOCK,Critical AI risk (100/100). High probability of active compromise.
EVT_14177,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14178,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14179,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14180,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14181,4.2,ALLOW,Low AI risk (4/100). Request matches baseline behaviour.
EVT_14182,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14183,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14184,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14185,37.9,CHALLENGE,Low AI risk (38/100) overridden by policy: access from public internet requires step-up MFA.
EVT_14186,0.7,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14187,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14188,22.5,CHALLENGE,Low AI risk (22/100) overridden by policy: access from public internet requires step-up MFA.
EVT_14189,2.1,ALLOW,Low AI risk (2/100). Request matches baseline behaviour.
EVT_14190,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14191,0.7,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14192,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14193,0.8,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14194,0.8,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14195,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14196,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14197,1.0,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14198,2.4,ALLOW,Low AI risk (2/100). Request matches baseline behaviour.
EVT_14199,0.6,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14200,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14201,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14202,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14203,0.6,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14204,84.3,BLOCK,Critical AI risk (84/100). High probability of active compromise.
EVT_14205,2.3,ALLOW,Low AI risk (2/100). Request matches baseline behaviour.
EVT_14206,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14207,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14208,1.9,ALLOW,Low AI risk (2/100). Request matches baseline behaviour.
EVT_14209,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14210,1.1,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14211,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14212,89.1,BLOCK,Critical AI risk (89/100). High probability of active compromise.
EVT_14213,0.8,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14214,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14215,8.0,ALLOW,Low AI risk (8/100). Request matches baseline behaviour.
EVT_14216,1.0,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14217,0.8,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14218,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14219,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14220,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14221,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14222,0.6,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14223,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14224,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14225,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14226,0.7,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14227,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14228,17.6,CHALLENGE,Low AI risk (18/100) overridden by policy: access from public internet requires step-up MFA.
EVT_14229,0.6,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14230,0.7,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14231,1.0,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14232,84.6,BLOCK,Critical AI risk (85/100). High probability of active compromise.
EVT_14233,3.0,ALLOW,Low AI risk (3/100). Request matches baseline behaviour.
EVT_14234,1.3,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14235,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14236,1.1,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14237,0.6,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14238,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14239,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14240,6.6,ALLOW,Low AI risk (7/100). Request matches baseline behaviour.
EVT_14241,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14242,0.9,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14243,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14244,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14245,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14246,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14247,14.3,ALLOW,Low AI risk (14/100). Request matches baseline behaviour.
EVT_14248,0.9,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14249,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14250,0.8,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14251,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14252,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14253,99.8,BLOCK,Critical AI risk (100/100). High probability of active compromise.
EVT_14254,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14255,0.8,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14256,1.3,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14257,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14258,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14259,0.6,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14260,5.5,ALLOW,Low AI risk (6/100). Request matches baseline behaviour.
EVT_14261,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14262,0.8,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14263,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14264,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14265,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14266,32.3,ALLOW,Low AI risk (32/100). Request matches baseline behaviour.
EVT_14267,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14268,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14269,90.6,BLOCK,Critical AI risk (91/100). High probability of active compromise.
EVT_14270,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14271,0.6,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14272,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14273,23.6,CHALLENGE,Low AI risk (24/100) overridden by policy: access from public internet requires step-up MFA.
EVT_14274,0.9,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14275,0.6,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14276,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14277,4.4,ALLOW,Low AI risk (4/100). Request matches baseline behaviour.
EVT_14278,0.6,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14279,0.8,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14280,0.8,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14281,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14282,37.8,CHALLENGE,Low AI risk (38/100) overridden by policy: access from public internet requires step-up MFA.
EVT_14283,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14284,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14285,0.7,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14286,1.1,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14287,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14288,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14289,0.1,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14290,3.4,ALLOW,Low AI risk (3/100). Request matches baseline behaviour.
EVT_14291,0.6,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14292,9.2,CHALLENGE,Low AI risk (9/100) overridden by policy: access from public internet requires step-up MFA.
EVT_14293,8.5,ALLOW,Low AI risk (8/100). Request matches baseline behaviour.
EVT_14294,87.5,BLOCK,Critical AI risk (88/100). High probability of active compromise.
EVT_14295,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14296,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14297,4.7,ALLOW,Low AI risk (5/100). Request matches baseline behaviour.
EVT_14298,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14299,0.1,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14300,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14301,0.7,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14302,0.6,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14303,90.7,BLOCK,Critical AI risk (91/100). High probability of active compromise.
EVT_14304,0.1,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14305,0.6,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14306,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14307,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14308,6.1,ALLOW,Low AI risk (6/100). Request matches baseline behaviour.
EVT_14309,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14310,0.1,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14311,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14312,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14313,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14314,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14315,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14316,7.7,ALLOW,Low AI risk (8/100). Request matches baseline behaviour.
EVT_14317,1.4,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14318,0.7,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14319,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14320,1.0,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14321,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14322,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14323,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14324,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14325,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14326,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14327,3.3,ALLOW,Low AI risk (3/100). Request matches baseline behaviour.
EVT_14328,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14329,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14330,2.6,ALLOW,Low AI risk (3/100). Request matches baseline behaviour.
EVT_14331,7.2,ALLOW,Low AI risk (7/100). Request matches baseline behaviour.
EVT_14332,0.1,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14333,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14334,0.6,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14335,0.6,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14336,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14337,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14338,51.4,CHALLENGE,Medium AI risk (51/100). Context: behavioural deviation from baseline. Step-up MFA required.
EVT_14339,39.4,CHALLENGE,Low AI risk (39/100) overridden by policy: access from public internet requires step-up MFA.
EVT_14340,0.6,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14341,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14342,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14343,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14344,0.8,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14345,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14346,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14347,0.6,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14348,0.7,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14349,1.1,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_14350,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14351,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14352,28.1,CHALLENGE,Low AI risk (28/100) overridden by policy: access from public internet requires step-up MFA.
EVT_14353,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_14354,0.9,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
